0,1,ds_name,conceptvar_sd,lsc,freq_class_sd,n3_mean,nr_cor_attr,f1_mean,c2,f4_mean,n1,l1_mean,best_node_mean,linear_discr_mean,leaves_per_class_mean,nr_class,freq_class_mean,elite_nn_mean,conceptvar_mean,l2_mean,f1v_mean,nre,random_node_mean,worst_node_mean,l3_mean,class_ent
0.9763313609467456,"{'depth': 2, 'length': 2, 'nodes': [catboost, normalization]}",analcatdata_authorship.csv,0.09520409253573944,0.9320213606756014,1.9042241405771233e-05,0.0035671819262782407,0.007867494824016562,0.7514616171037936,-62.71658331924565,0.0,0.01426872770511296,0.0,0.6278571428571429,0.9976190476190476,0.25,841.0,1.8683218854013888e-05,0.5601120448179272,0.6673652260542342,0.0,0.011447038796278258,6.130954853533676,0.4435294117647059,0.4745098039215686,0.0,0.6009799831108583
0.15568297162716746,"{'depth': 2, 'length': 2, 'nodes': [xgboost, one_hot_encoding]}",analcatdata_dmft.csv,0.021003503005638455,0.9997386686901476,0.0005256202452794387,0.7766624843161857,0.16666666666666666,0.975781657210826,-0.5910031219256697,1.0,0.8695106649937264,0.2358532171498156,0.19447784810126584,0.2297151898734177,0.16666666666666666,797.0,0.0007887167845543782,0.1856645569620253,0.8299854260763999,0.4052625767629047,0.8064458574916409,6.391970490345608,0.2070253164556962,0.200743670886076,0.4020363071275168,1.106485506158631
0.6663369310428133,"{'depth': 2, 'length': 2, 'nodes': [xgboost, scaling]}",arrhythmia.csv,0.2460144334797978,0.9923153731693948,3.4947004510850877e-05,0.4247787610619469,0.016477140867950803,,-71.05172415076619,0.0,0.6084070796460177,0.0,0.5971014492753624,0.5197101449275362,0.0769230769230769,452.0,3.077148930639882e-05,0.424975845410628,0.6684797531512224,0.0,0.059210274361968226,5.589816845642061,0.5221739130434783,0.5420289855072464,0.0013094365902518574,1.2683921506850904
0.6805555555555557,"{'depth': 3, 'length': 3, 'nodes': [logit, scaling, kernel_pca]}",analcatdata_fraud.csv,0.2164359930504665,0.9172335600907028,0.0010127730261760449,0.4047619047619048,0.0,0.9525054150520552,-35.3264540337711,0.8809523809523809,0.4523809523809524,0.14819431533834249,0.645,0.74,0.5,42.0,0.0006699649556792414,0.6950000000000001,0.3978533294420452,0.09523809523809523,0.2048971915227483,2.5649493574615363,0.645,0.6950000000000001,0.2142857142857143,0.2145455558876021
0.9267298679443836,"{'depth': 3, 'length': 3, 'nodes': [xgboost, scaling, one_hot_encoding]}",artificial-characters.csv,0.1024868705863882,0.9738233221082307,0.0004104729779329181,0.21238938053097345,0.008951406649616368,0.6936539137841485,-7.441245681278566,0.0,0.4734513274336283,0.0,0.4646245059288538,0.7480237154150198,0.04166666666666666,226.0,0.000526070272092398,0.2780632411067193,0.8471581796053367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6252898550724637,"{'depth': 2, 'length': 2, 'nodes': [rf, one_hot_encoding]}",audiology.csv,0.09709117063582808,0.9822306238185256,5.148222306308358e-05,0.1927536231884058,0.01098901098901099,0.8881612211731509,-30.50820478151312,0.9333333333333332,0.27246376811594203,0.12658216948729184,0.8550724637681159,0.8623188405797102,0.5,690.0,4.605875116272067e-05,0.7492753623188406,0.4081680345911678,0.14492753623188406,0.14090630416938113,5.726847747587197,0.5550724637681159,0.5913043478260869,0.09565217391304348,0.308400267292614
0.8477538639318215,"{'depth': 3, 'length': 3, 'nodes': [rf, scaling, rfe_non_lin_class]}",Australian.csv,0.1087392323870338,0.8879714455681142,9.60136715907002e-05,0.08292682926829269,0.15666666666666668,0.8405448404111242,-41.20588235294118,0.0,0.1804878048780488,0.0,0.8361904761904759,0.7845238095238095,0.5,205.0,0.00011612135633551468,0.8078571428571429,0.4470314817026131,0.0,0.08429860646548104,4.804021044733257,0.6573809523809524,0.6235714285714284,0.04390243902439028,0.4125071025771387
0.7798570500324885,"{'depth': 2, 'length': 2, 'nodes': [rf, one_hot_encoding]}",autoUniv-au1-1000.csv,0.10321634798606913,0.99928016,2.5014569584075758e-06,0.5504,0.0,0.9987918650428383,-158.80753293011503,0.9135647267922109,0.7016,0.1472027604012522,0.5591999999999999,0.494,0.3333333333333333,2500.0,2.5039999999999713e-06,0.4512000000000001,0.5690660161682642,0.22832300065447636,0.6129476851592063,7.182022128674253,0.4608,0.4628,0.22137855621003188,0.4113558605502956
0.5960470588235294,"{'depth': 2, 'length': 2, 'nodes': [xgboost, scaling]}",autoUniv-au4-2500.csv,0.05672726384350425,0.998384,6.986965209329052e-05,0.8386666666666667,0.0,0.9906246072175898,-11.360268691136115,0.15471659723559728,0.8973333333333333,0.1878027501253901,0.21600000000000005,0.21733333333333327,0.125,750.0,0.00010800000000000069,0.14933333333333335,0.8557832726984449,0.2530047623763535,0.4712601995470394,6.373428394783352,0.22000000000000006,0.22266666666666665,0.2566103478410328,1.2931499836910652
0.2356910569105691,"{'depth': 4, 'length': 4, 'nodes': [xgboost, scaling, one_hot_encoding, logit]}",autoUniv-au6-750.csv,0.05746509161921585,0.9988290000000001,5.465442783051985e-05,0.86,0.0,0.992217808711506,-10.961536194726767,0.4579828830397367,0.919,0.19208281418657447,0.2860000000000001,0.18100000000000002,0.125,1000.0,8.367499999999973e-05,0.133,0.8593999588761512,0.2854096144345401,0.5276925286451027,6.66066678010967,0.24000000000000005,0.237,0.2807279510074784,1.3148402497897016
